@emersonmofi;facacegapb;1347830562000;-7.1514804,-34.83416357;
@emersonmofi;facacegapb;1347830616000;-7.1514804,-34.83416357;
@RotadaNoticia;facacegapb;1347846039000;NULL;
@Forca_Tatica_PM;facacegapb;1347860374000;-7.0997219,-34.8593929;
@facacegapb;facacegapb;1347878744000;NULL;
@facacegapb;facacegapb;1347878778000;NULL;
@LeomarJosedeSou;facacegapb;1347878797000;NULL;
@karla_nagre;facacegapb;1347878814000;NULL;
@LeomarJosedeSou;facacegapb;1347878822000;NULL;
@karla_nagre;facacegapb;1347878838000;NULL;
@TulioFernando_;facacegapb;1347878854000;NULL;
@ELIASeADRIANA;facacegapb;1347878936000;NULL;
@ELIASeADRIANA;facacegapb;1347878964000;NULL;
@lucianojus;facacegapb;1347879165000;NULL;
@facacegapb;facacegapb;1347879463000;NULL;
@enfsandraa;facacegapb;1347879495000;NULL;
@lucianojus;facacegapb;1347879577000;NULL;
@LeomarJosedeSou;facacegapb;1347879578000;NULL;
@TulioFernando_;facacegapb;1347879589000;NULL;
@CoisasdaNane;facacegapb;1347879625000;NULL;
@AlexF292;facacegapb;1347879657000;NULL;
@facacegapb;facacegapb;1347879733000;NULL;
@facacegapb;facacegapb;1347879740000;NULL;
@LeomarJosedeSou;facacegapb;1347879841000;NULL;
@karla_nagre;facacegapb;1347879882000;NULL;
@Denner_Dutra;Djanilson Faca Cega;1347885561000;NULL;
@Denner_Dutra;Djanilson Faca Cega;1347885584000;NULL;
@robertopopo34;facacegapb;1347886248000;NULL;
@flaviopolisape;facacegapb;1347886463000;NULL;
@BCBrunoMiranda;facacegapb;1347886587000;NULL;
@emersonmofi;Djanilson Faca Cega;1347886662000;NULL;
@chicocasado11;facacegapb;1347886770000;NULL;
@nazario_souza;facacegapb;1347888183000;NULL;
@henrique1980pb;facacegapb;1347888269000;NULL;
@policiamilitarp;facacegapb;1347891858000;NULL;
@Hellensoma;facacegapb;1347893472000;NULL;
@ELIASeADRIANA;facacegapb;1347895974000;NULL;
@ELIASeADRIANA;facacegapb;1347895994000;NULL;
@ELIASeADRIANA;facacegapb;1347896048000;NULL;
@irenildasantos1;facacegapb;1347903974000;NULL;
@anaprsousa;facacegapb;1347912775000;NULL;
@jssica_raphl;facacegapb;1347914361000;NULL;
@joaokennedys;facacegapb;1347914484000;NULL;
@InovaGastroPB;facacegapb;1347918651000;NULL;
@ornesina;facacega;1347919931000;NULL;
@ornesina;facacegapb;1347920102000;NULL;
@ornesina;facacegapb;1347920315000;NULL;
@ornesina;facacegapb;1347920509000;NULL;
@aparaibatem;facacegapb;1347921716000;NULL;
@RpgPm;facacegapb;1347922432000;NULL;
@emersonmofi;facacegapb;1347930930000;-7.13789689,-34.82534555;
@ELIASeADRIANA;facacegapb;1347963529000;NULL;
@_leticiasilva1;facacegapb;1347965032000;NULL;
@_leticiasilva1;facacegapb;1347965121000;NULL;
@_leticiasilva1;facacegapb;1347965184000;NULL;
@popmidia;facacegapb;1347971502000;NULL;
@bomboimjequiti;facacegapb;1347976511000;NULL;
@Dr_Jose_Luis;facacegapb;1347976539000;NULL;
@djggome;facacegapb;1347977425000;NULL;
@anaprsousa;facacegapb;1347979051000;NULL;
@EdsonPessoa;facacegapb;1347986572000;NULL;
@nazario_souza;facacegapb;1347995096000;NULL;
@dhyll;facacegapb;1348000984000;NULL;
@joaokennedys;facacegapb;1348003684000;NULL;
@nobregartur;facacegapb;1348015002000;NULL;
@PortalParaibaJa;facacegapb;1348031640000;NULL;
@facacegapb;facacegapb;1348044784000;NULL;
@DigenilsonSilva;facacegapb;1348044852000;NULL;
@facacegapb;facacegapb;1348044876000;NULL;
@facacegapb;facacegapb;1348044897000;NULL;
@facacegapb;facacegapb;1348044940000;NULL;
@facacegapb;facacegapb;1348044977000;NULL;
@Edna_Eloiza;facacegapb;1348045421000;NULL;
@renatoabrito;facacegapb;1348045632000;NULL;
@kynhabezerra;facacegapb;1348045655000;NULL;
@joaokennedys;facacegapb;1348045754000;NULL;
@kynhabezerra;facacegapb;1348045839000;NULL;
@joaokennedys;facacegapb;1348045884000;NULL;
@juniorfeitosapb;facacegapb;1348045962000;NULL;
@joaokennedys;facacegapb;1348045980000;NULL;
@joaokennedys;facacegapb;1348046116000;NULL;
@facacegapb;facacegapb;1348046545000;NULL;
@facacegapb;facacegapb;1348046552000;NULL;
@facacegapb;facacegapb;1348046572000;NULL;
@eduardomacedopb;facacegapb;1348046660000;NULL;
@alufsousa;facacegapb;1348046704000;NULL;
@cheguesorrindo;facacegapb;1348046780000;NULL;
@DrValterPaiva;facacegapb;1348047036000;NULL;
@bomboimjequiti;facacegapb;1348047218000;NULL;
@facacegapb;facacegapb;1348047266000;NULL;
@g_herminio2;facacegapb;1348047639000;-7.1313279,-34.8778295;
@g_herminio2;facacegapb;1348047678000;-7.1313279,-34.8778295;
@alufsousa;facacegapb;1348048443000;NULL;
@edrianagomes;facacegapb;1348049505000;NULL;
@emanuellyvital;facacegapb;1348050797000;NULL;
@MariaTeresaDep2;facacegapb;1348054971000;NULL;
@hyldinho;facacegapb;1348058257000;-7.1228222,-34.8783847;
@bobvagner;facacegapb;1348058407000;NULL;
@bobvagner;facacegapb;1348058463000;NULL;
@GPostei;facacegapb;1348064273000;NULL;
