@Hellensoma;#Cicero45;1347634607000;NULL;
@Macale_PB;cicerolucena;1347634625000;NULL;
@comedia_zero;cicerolucena;1347634649000;NULL;
@Hellensoma;#Cicero45;1347634686000;NULL;
@dirleyrl;cicerolucena;1347634733000;NULL;
@Hellensoma;#Cicero45;1347634748000;NULL;
@Macale_PB;cicerolucena;1347634793000;NULL;
@Hellensoma;#Cicero45;1347634844000;NULL;
@Macale_PB;cicerolucena;1347634866000;NULL;
@dirleyrl;cicerolucena;1347634870000;NULL;
@Hellensoma;#Cicero45;1347634898000;NULL;
@Hellensoma;#Cicero45;1347634916000;NULL;
@Hellensoma;#Cicero45;1347634933000;NULL;
@Ceissa_Med;cicerolucena;1347634975000;NULL;
@lidialbu;cicerolucena;1347634979000;NULL;
@ZonaSulJP;cicerolucena;1347634988000;NULL;
@RaffaelLima_;cicerolucena;1347634989000;NULL;
@JOAOBFPEREIRA;cicerolucena;1347634990000;NULL;
@Hellensoma;#Cicero45;1347635002000;NULL;
@Ceissa_Med;cicerolucena;1347635027000;NULL;
@fikkumamoto;#Cicero45;1347635589000;NULL;
@AndonisCosta1;cicerolucena;1347635795000;NULL;
@AndressaLimaJP;cicerolucena;1347635823000;NULL;
@AndressaLimaJP;cicerolucena;1347635867000;NULL;
@Poli_Figueiredo;cicerolucena;1347636012000;NULL;
@JorinhoToscano;cicerolucena;1347636014000;NULL;
@maria_santosjp;cicerolucena;1347636076000;NULL;
@EstelAgora;cicerolucena;1347636180000;NULL;
@agesantana;cicerolucena;1347636231000;NULL;
@Macale_PB;cicerolucena;1347636942000;NULL;
@nedludd25;cicerolucena;1347636957000;NULL;
@ezequiellima65;cicerolucena;1347637962000;NULL;
@lidialbu;cicerolucena;1347638048000;NULL;
@RaffaelLima_;cicerolucena;1347638158000;NULL;
@lidialbu;cicerolucena;1347638229000;NULL;
@ZonaSulJP;cicerolucena;1347638526000;NULL;
@rivalopes;cicerolucena;1347638545000;NULL;
@rifadosformando;cicerolucena;1347638546000;NULL;
@calourada_unipe;cicerolucena;1347638547000;NULL;
@JOAOBFPEREIRA;cicerolucena;1347638547000;NULL;
@RaffaelLima_;cicerolucena;1347638548000;NULL;
@yuridcarvalho;cicerolucena;1347639042000;NULL;
@Ceissa_Med;cicerolucena;1347639119000;NULL;
@chelle_gracie;cicerolucena;1347639880000;NULL;
@chelle_gracie;Cicero Lucena;1347639938000;NULL;
@RaffieDellon;cicerolucena;1347640255000;NULL;
@WM_DIVULGACAO;#Cicero45;1347642815000;-7.11190046,-34.86152544;
@JUNIOReARETHA;Cicero Lucena;1347647116000;NULL;
@FatocaAraujo;cicerolucena;1347647641000;NULL;
@alysonramosjp;cicerolucena;1347648040000;NULL;
@FatocaAraujo;cicerolucena;1347648252000;NULL;
@FatocaAraujo;cicerolucena;1347648348000;NULL;
@HelinhoCds;#Cicero45;1347648681000;NULL;
@jornalismo45;cicerolucena;1347649060000;NULL;
@jpsdb_pb;cicerolucena;1347649131000;NULL;
@jornalismo45;cicerolucena;1347650542000;NULL;
@jpsdb_pb;cicerolucena;1347650580000;NULL;
@annagrazicampos;cicerolucena;1347650889000;NULL;
@mventurafatima;cicerolucena;1347652424000;NULL;
@mariogomesfilho;cicerolucena;1347652491000;NULL;
@Macaibapb;cicerolucena;1347656354000;NULL;
@Sauloaamaral;cicerolucena;1347657132000;NULL;
@alisson_pc;cicerolucena;1347658598000;NULL;
@leoning_s;cicerolucena;1347659791000;NULL;
@jornalismo45;cicerolucena;1347661952000;NULL;
@jpsdb_pb;cicerolucena;1347662002000;NULL;
@Sauloaamaral;cicerolucena;1347662345000;NULL;
@fabiomalessa;#Cicero45;1347665888000;NULL;
@GabrielMed_Dr;#Cicero45;1347665928000;NULL;
@arthur_cicupira;cicerolucena;1347666762000;NULL;
@Joannes8;cicerolucena;1347666820000;NULL;
@ArthurAMelo;cicerolucena;1347666872000;NULL;
@jornalismo45;cicerolucena;1347666925000;NULL;
@SoutoMaiorFilho;cicerolucena;1347667091000;NULL;
@kleberLcarvalho;cicerolucena;1347667522000;NULL;
@Sauloaamaral;#Cicero45;1347667686000;NULL;
@jornalismo45;cicerolucena;1347667760000;NULL;
@jpsdb_pb;cicerolucena;1347668056000;NULL;
@VOTOCICERO45;Cicero Lucena;1347668754000;NULL;
@jpsdb_pb;cicerolucena;1347668805000;NULL;
@layniinhaa;cicerolucena;1347668844000;NULL;
@VOTOCICERO45;Cicero Lucena;1347668880000;NULL;
@jpsdb_pb;#Cicero45;1347675055000;NULL;
@Ricardo_Jampa;cicerolucena;1347675185000;NULL;
@portalcorreio;Cícero Lucena;1347677331000;NULL;
@HelinhoCds;#Cicero45;1347678291000;NULL;
@will_jampa;Cícero Lucena;1347680627000;NULL;
@RodrigoSenador;cicerolucena;1347687909000;NULL;
@tiaolucena;Cicero Lucena;1347704268000;NULL;
@mariogomesfilho;Cicero Lucena;1347704396000;NULL;
@Rosemeira;Cicero Lucena;1347704462000;NULL;
@TatiPimentel_;Cicero Lucena;1347704674000;NULL;
@Ceissa_Med;Cicero Lucena;1347705064000;NULL;
@TatiPimentel_;Cicero Lucena;1347705136000;NULL;
@gcesar48;Cicero Lucena;1347705385000;NULL;
@marcelocimed;Cicero Lucena;1347705422000;NULL;
@Ceissa_Med;Cicero Lucena;1347705875000;NULL;
@lourivalpjunior;Cicero Lucena;1347705947000;NULL;
@claudiocostapb;Cicero Lucena;1347707060000;NULL;
@claudiocostapb;Cicero Lucena;1347707091000;NULL;
@MagoRodrigo7;cicerolucena;1347710367000;NULL;
@Rodrigo12Torres;Cicero Lucena;1347710466000;NULL;
@Sauloaamaral;#Cicero45;1347718610000;NULL;
@Sauloaamaral;#Cicero45;1347719529000;NULL;
@Sauloaamaral;#Cicero45;1347719578000;NULL;
@Sauloaamaral;#Cicero45;1347719595000;NULL;
@jornalismo45;#Cicero45;1347719718000;NULL;
@jornalismo45;cicerolucena;1347719835000;NULL;
@Ricardo_Jampa;#Cicero45;1347719925000;NULL;
@Ricardo_Jampa;cicerolucena;1347719937000;NULL;
@Ricardo_Jampa;cicerolucena;1347720040000;-7.16592792,-34.9074011;
@Sauloaamaral;cicerolucena;1347720108000;NULL;
@francinaldocb;#Cicero45;1347720542000;NULL;
@francinaldocb;cicerolucena;1347720561000;NULL;
@RafaelaIsmael;cicerolucena;1347726915000;NULL;
@murilomussumago;cicerolucena;1347726967000;NULL;
@karlyndamelo;cicerolucena;1347728075000;NULL;
@artinfo;cicerolucena;1347728375000;NULL;
@Sauloaamaral;#Cicero45;1347729876000;NULL;
@Sauloaamaral;#Cicero45;1347730447000;NULL;
@osmairms;cicerolucena;1347731308000;-7.1763065,-34.86791658;
@DuduCanchudez;cicerolucena;1347732196000;NULL;
@digamecomo;cicerolucena;1347732532000;NULL;
@digamecomo;cicerolucena;1347732627000;NULL;
@digamecomo;cicerolucena;1347732676000;NULL;
@digamecomo;cicerolucena;1347732700000;NULL;
@rlmcavalcante;Cicero Lucena;1347733013000;NULL;
@ritalopesilva;cicerolucena;1347733324000;NULL;
@PAMELA_BORIO;cicerolucena;1347733380000;NULL;
@PedroPioChaves;cicerolucena;1347733479000;NULL;
@digamecomo;cicerolucena;1347733506000;NULL;
@Danilo_Nobre45;cicerolucena;1347733523000;NULL;
@digamecomo;cicerolucena;1347733548000;NULL;
@lourivalpjunior;cicerolucena;1347733590000;NULL;
@digamecomo;cicerolucena;1347733606000;NULL;
@digamecomo;cicerolucena;1347733792000;NULL;
@victorugo_cc;cicerolucena;1347733857000;NULL;
@digamecomo;cicerolucena;1347733973000;NULL;
@RBAguiar;cicerolucena;1347734016000;NULL;
@paulojunior1969;cicerolucena;1347734038000;NULL;
@ritalopesilva;cicerolucena;1347734154000;NULL;
@digamecomo;cicerolucena;1347734324000;NULL;
@FerreiraTadeu;cicerolucena;1347734342000;NULL;
@digamecomo;cicerolucena;1347734478000;NULL;
@ritalopesilva;cicerolucena;1347734495000;NULL;
@jornalismo45;cicerolucena;1347734553000;NULL;
@RaffaelLima_;cicerolucena;1347734582000;NULL;
@jpsdb_pb;cicerolucena;1347734629000;NULL;
@fabiojunior15;cicerolucena;1347734677000;NULL;
@gabyazevedo_;cicerolucena;1347734781000;NULL;
@digamecomo;cicerolucena;1347735515000;NULL;
@digamecomo;cicerolucena;1347735537000;NULL;
@digamecomo;cicerolucena;1347735647000;NULL;
@Rosemeira;cicerolucena;1347736018000;NULL;
@digamecomo;cicerolucena;1347736074000;NULL;
@moreira_ricardo;cicerolucena;1347736197000;NULL;
@CamposTarcisio;cicerolucena;1347736255000;NULL;
@jornalismo45;cicerolucena;1347737426000;NULL;
@bradsoncamelo;cicerolucena;1347737608000;NULL;
@bradsoncamelo;cicerolucena;1347737737000;NULL;
@FrancioXavier;cicerolucena;1347738319000;NULL;
@wscom;Cicero Lucena;1347738458000;NULL;
@victormpaiva;Cicero Lucena;1347738598000;NULL;
@Ceissa_Med;cicerolucena;1347739641000;NULL;
@flaviomenezespb;cicerolucena;1347740371000;NULL;
@VOTOCICERO45;cicerolucena;1347740513000;NULL;
@suelando;cicerolucena;1347740953000;NULL;
@VOTOCICERO45;cicerolucena;1347744864000;NULL;
@FelipeCowboy1;cicerolucena;1347748923000;NULL;
@HelinhoCds;#Cicero45;1347749004000;NULL;
@VOTOCICERO45;Cicero Lucena;1347754437000;NULL;
@JUNIORIMOVEISPB;cicerolucena;1347754919000;NULL;
@JUNIORIMOVEISPB;cicerolucena;1347755035000;NULL;
@HelinhoCds;cicerolucena;1347755156000;NULL;
@HelinhoCds;cicerolucena;1347755237000;NULL;
@izael_junior;cicerolucena;1347755580000;NULL;
@izael_junior;cicerolucena;1347755586000;NULL;
@dezaaciole;Cicero Lucena;1347757630000;NULL;
@RafaelaIsmael;cicerolucena;1347761425000;NULL;
@RafaelaIsmael;cicerolucena;1347761445000;NULL;
@Junior_medeiros;cicerolucena;1347761664000;NULL;
@EstelAgora;cicerolucena;1347789967000;NULL;
@EstelAgora;Cicero Lucena;1347790694000;NULL;
@fikkumamoto;cicerolucena;1347791595000;NULL;
@eltonviegas;cicerolucena;1347800098000;NULL;
@Ricardo_Jampa;cicerolucena;1347800126000;-7.16590448,-34.90208119;
@Ricardo_Jampa;cicerolucena;1347800303000;-7.16593845,-34.90192839;
@casc_pb;cicerolucena;1347800771000;NULL;
@casc_pb;cicerolucena;1347801576000;NULL;
@vladdemelo;cicerolucena;1347804015000;NULL;
@PAMELA_BORIO;cicerolucena;1347805172000;NULL;
@jornalismo45;cicerolucena;1347805323000;NULL;
@Ricardo_Jampa;cicerolucena;1347805713000;-7.16616535,-34.90759398;
@Ricardo_Jampa;cicerolucena;1347805744000;-7.16620267,-34.90759388;
@Ricardo_Jampa;cicerolucena;1347806045000;-7.16625773,-34.9075943;
@jornalismo45;cicerolucena;1347806153000;NULL;
@jpsdb_pb;cicerolucena;1347806227000;NULL;
@danielfreiremed;cicerolucena;1347806292000;NULL;
@19701980;Cicero Lucena;1347806699000;NULL;
@lorcutor;cicerolucena;1347807251000;NULL;
@francinaldocb;cicerolucena;1347808780000;NULL;
@severinoalmeid;cicerolucena;1347809865000;NULL;
@lucianosantana2;cicerolucena;1347810555000;NULL;
@Sauloaamaral;cicerolucena;1347813644000;NULL;
@Sauloaamaral;cicerolucena;1347813678000;NULL;
@Sauloaamaral;cicerolucena;1347813821000;NULL;
@danield84364168;cicerolucena;1347814718000;NULL;
@BiaahStefanni;Cicero Lucena;1347814938000;NULL;
@RodrigoSenador;cicerolucena;1347816418000;NULL;
@Viniciusdtijolo;cicerolucena;1347817118000;NULL;
@RODRIGOPEGADOR_;cicerolucena;1347817171000;-7.1015595,-34.8467652;
@jornalismo45;cicerolucena;1347819060000;NULL;
@jpsdb_pb;cicerolucena;1347819100000;NULL;
@jornalismo45;cicerolucena;1347823800000;NULL;
@RanieryDCastro;cicerolucena;1347823844000;NULL;
@jpsdb_pb;cicerolucena;1347823916000;NULL;
@Sauloaamaral;cicerolucena;1347824220000;NULL;
@Ricardo_Jampa;cicerolucena;1347825652000;NULL;
@leozinhorangel;cicerolucena;1347825719000;NULL;
@Ricardo_Jampa;cicerolucena;1347826555000;-7.16630003,-34.90758125;
@LiginaFlorencio;cicerolucena;1347830469000;NULL;
@FelipeCowboy1;cicerolucena;1347832647000;NULL;
@FelipeCowboy1;cicerolucena;1347832838000;NULL;
@FelipeCowboy1;cicerolucena;1347833250000;NULL;
@23elivelton;cicerolucena;1347838261000;NULL;
@HelinhoCds;#Cicero45;1347839442000;NULL;
@23elivelton;cicerolucena;1347841215000;NULL;
@jpsdb_pb;cicerolucena;1347843483000;NULL;
@gutypri;cicerolucena;1347843618000;NULL;
@jornalismo45;cicerolucena;1347843632000;NULL;
@jornalismo45;cicerolucena;1347843751000;NULL;
@Sauloaamaral;cicerolucena;1347843781000;NULL;
@jornalismo45;cicerolucena;1347843798000;NULL;
@YtaloKubitschek;cicerolucena;1347843965000;NULL;
@eltonviegas;cicerolucena;1347844128000;NULL;
@eltonviegas;cicerolucena;1347844252000;NULL;
@IsaiasRodrigue1;cicerolucena;1347844771000;NULL;
@WaleskCarneiro;cicerolucena;1347845981000;NULL;
@FelipeCowboy1;cicerolucena;1347846869000;NULL;
@FelipeCowboy1;cicerolucena;1347846982000;NULL;
@FelipeCowboy1;cicerolucena;1347872504000;NULL;
@FelipeCowboy1;cicerolucena;1347872637000;NULL;
@FelipeCowboy1;cicerolucena;1347872785000;NULL;
@FelipeCowboy1;cicerolucena;1347873278000;NULL;
@FelipeCowboy1;cicerolucena;1347873686000;NULL;
@FelipeCowboy1;cicerolucena;1347873774000;NULL;
